"node1.name","node1.categoriesUMLS","node1.categoriesMedDra","node1.categoriesATC","edge1.direction","edge1.score","edge1.sourceCount","edge1.sourceCountPerType","edge1.type","node2.name","node2.categoriesUMLS","node2.categoriesMedDra","node2.categoriesATC","edge2.direction","edge2.score","edge2.sourceCount","edge2.sourceCountPerType","edge2.type","node3.name","node3.categoriesUMLS","node3.categoriesMedDra","node3.categoriesATC"
"Hepatitis C, Chronic","Disease or Syndrome","Infections and infestations | Hepatobiliary disorders","","LTR","1.1631508098056809","3","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"propranolol","Organic Chemical | Pharmacologic Substance","","CARDIOVASCULAR SYSTEM DRUGS","LTR","1.1631508098056809","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Blood Transfusion","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","1.9711434009106756","2","BIDIRECTIONAL: 1 | DOWNREGULATE: 1 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Specific antigen","Immunologic Factor","","","LTR","4.730744162185622","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Woman","Population Group","","","LTR","1.1631508098056809","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Cytomegalovirus","Virus","","","LTR","1.9711434009106756","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Genes, MHC Class I","Gene or Genome","","","LTR","1.9711434009106756","2","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Multinodular goiter","Disease or Syndrome","Metabolism and nutrition disorders | Endocrine disorders","","LTR","1.9711434009106756","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"interferon alfa-2a","Immunologic Factor | Pharmacologic Substance","","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","LTR","1.9711434009106756","2","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 1","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Rats, Inbred Strains","Mammal","","","LTR","1.774029060819608","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Challenge","Health Care Activity","","","LTR","0.7884573603642703","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 1","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Mice, Transgenic","Mammal","","","LTR","0.7884573603642703","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 2 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Primary malignant neoplasm","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)","","LTR","0.7884573603642703","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Allogeneic Hematopoietic Stem Cell Transplantation","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","0.7884573603642703","2","BIDIRECTIONAL: 2 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Encephalopathy, CTCAE 3.0","Finding","","","LTR","0.7884573603642703","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"acrylamide","Hazardous or Poisonous Substance | Organic Chemical","","","LTR","4.730744162185622","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"oral tolerance","Organism Attribute","","","LTR","7.560480263736926","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 3 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Inflammatory infiltrate","Finding","","","LTR","4.730744162185622","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"imatinib","Pharmacologic Substance | Organic Chemical","","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","LTR","2.0355139171599417","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Tumor margin status","Finding","","","LTR","1.1826860405464055","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Non-celiac gluten sensitivity","Pathologic Function","Metabolism and nutrition disorders | Gastrointestinal disorders | Immune system disorders","","LTR","6.6526089780735305","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Autoimmune Response","Pathologic Function","","","LTR","1.5769147207285406","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 2 | UPREGULATE: 0","UNIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Remnant","Finding","","","LTR","1.5769147207285406","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Laboratory","Health Care Related Organization | Manufactured Object","","","LTR","4.139401141912419","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"selenium","Biologically Active Substance | Element, Ion, or Isotope | Pharmacologic Substance","","","LTR","4.139401141912419","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 2 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"IgG4 immunoglobulin complex","Cell Component","","","LTR","6.203470985630298","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"interferon type II","Immunologic Factor | Pharmacologic Substance","","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","LTR","1.379800380637473","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Cellular infiltrate","Pathologic Function","","","LTR","3.9422868018213513","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"CD8-Positive T-Lymphocytes","Cell","Investigations","","LTR","4.8464617075236704","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Methylcholanthrene","Hazardous or Poisonous Substance | Organic Chemical","","","LTR","4.6526032392227235","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Immunization","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","3.9422868018213513","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"levothyroxine","Hormone | Pharmacologic Substance","","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","LTR","1.1334074555236384","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Total thyroidectomy (procedure)","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","3.9422868018213513","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 2 | UNIDIRECTIONAL: 1 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Thyroid Stimulating Hormone [EPC]","Pharmacologic Substance","","","LTR","0.5815754049028404","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"S1PR1 gene","Gene or Genome","","","LTR","2.365372081092811","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Human T-lymphotropic virus 1","Virus","","","LTR","0.5913430202732027","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Lipopolysaccharides","Organic Chemical","","","LTR","2.365372081092811","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"GLUTATHIONE PEROXIDASE","Enzyme | Amino Acid, Peptide, or Protein","","","LTR","3.6833108977179894","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 3 | UNIDIRECTIONAL: 0 | UPREGULATE: 0","DOWNREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Myasthenia Gravis","Disease or Syndrome","Immune system disorders | Musculoskeletal and connective tissue disorders | Nervous system disorders","","LTR","0.5913430202732027","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Parathyroidectomy","Therapeutic or Preventive Procedure","Surgical and medical procedures","","LTR","2.4232308537618352","3","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 1 | UPREGULATE: 1","BIDIRECTIONAL","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Multiple Sclerosis","Disease or Syndrome","Nervous system disorders | Immune system disorders","","LTR","1.1631508098056809","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Lupus Erythematosus, Systemic","Disease or Syndrome","Musculoskeletal and connective tissue disorders | Immune system disorders | Skin and subcutaneous tissue disorders","","LTR","2.4639292511383446","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Lymphocyte","Cell","Investigations","","LTR","1.2600800439561541","3","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 3","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
"Steroids","Pharmacologic Substance | Organic Chemical","","","LTR","0.7884573603642703","2","BIDIRECTIONAL: 0 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 2","UPREGULATE","Thyroiditis","Disease or Syndrome","Endocrine disorders","","LTR","6.537968296516247","6","BIDIRECTIONAL: 1 | DOWNREGULATE: 0 | UNIDIRECTIONAL: 0 | UPREGULATE: 5","UPREGULATE","Thyroid carcinoma","Neoplastic Process","Neoplasms benign, malignant and unspecified (incl cysts and polyps)",""
